,neighborhood,year,livability_score,livability_deviation_from_avg,physical_environment_deviation,nuisance_insecurity_deviation,social_cohesion_deviation,facilities_deviation,housing_stock_deviation,dimension_scores_available,dist_supermarket,dist_daily_groceries,dist_attraction,dist_library,dist_museum,dist_performing_arts,dist_cinema,dist_sauna,dist_cafe,dist_cafeteria,dist_restaurant,dist_swimming_pool,dist_ice_rink,dist_gp_post,dist_gp_practice,dist_pharmacy,dist_hospital,dist_daycare,dist_after_school_care,dist_primary_school,dist_secondary_school,dist_highway_ramp,dist_train_station,rental_dwellings,owner_occupied_dwellings,corporation_dwellings,total_dwellings,pct_occupied,avg_woz_value,pct_feels_unsafe,pct_perceives_crime,safety_rating,pct_noise_air_traffic,pct_noise_rail_traffic,pct_noise_business,pct_noise_road_traffic,pct_noise_events,pct_noise_neighbors,pct_polluted_air,pct_bad_smell,pct_any_noise,survey_available,address_density,urbanity_class,area_water_ha,area_land_ha,area_total_ha,cohesion_scale_score,pct_actively_engaged,pct_wants_to_engage,pct_maybe_engage,engagement_available,population
1157,Irisbuurt,2021,,,,,,,,,0.4,0.4,3.1,1.6,0.5,0.7,1.2,1,0.3,0.3,0.2,2.4,3.2,4.1,0.8,0.8,3.3,0.4,0.6,0.7,0.7,3.5,2.1,0.35,0.46,0.19,1287.0,0.93,298,0.17,0.1,7.5,0.03,0.02,0.08,0.36,0.11,0.14,0.32,0.15,0.48,True,3536,Very strongly urban,1.0,53.0,54,6,,,,False,2415
1158,Irisbuurt,2022,4.17460728933515,0.072342438191467,-0.0251814284956349,-0.023073227754765,-0.0330053907831651,0.148691300501252,0.0049111847237794,True,0.5,0.5,3.5,2.4,0.6,1,1.4,1.1,0.4,0.5,0.3,2.8,3.4,4.3,1,1,3.4,0.6,0.7,0.8,0.7,3.7,2.3,0.34,0.47,0.19,1332.0,0.95,338,0.13,0.08,7.7,0.03,0.01,0.07,0.34,0.1,0.1,0.26,0.12,0.44,True,3565,Very strongly urban,1.0,53.0,54,6.3,,,,False,2586
1159,Irisbuurt,2023,,,,,,,,,0.5,0.5,3.6,2.5,0.6,1.1,1.4,1.1,0.4,0.5,0.3,2.8,3.3,4.3,0.9,0.9,3.4,0.6,0.4,0.8,0.7,3.7,2.3,0.35,0.47,0.18,1348.0,0.95,388,0.19,0.08,7.6,0.04,0.03,0.06,0.37,0.08,0.17,0.29,0.11,0.48,True,3604,Very strongly urban,1.0,53.0,54,6.2,0.26,0.18,0.36,True,2671
1160,Irisbuurt,2024,4.11470945924481,0.0124446081011205,-0.0675363399110194,-0.056547541047699,-0.007290516484137,0.138807419401968,0.0050115861420076,True,0.5,0.5,6.2,2.4,0.6,1,1.3,1.1,0.4,0.5,0.3,2.9,3.3,4.2,0.9,1,3.4,0.6,0.4,0.8,0.7,3.7,2.2,0.35,0.47,0.18,1346.0,0.94,393,0.25,0.11,7.6,0.07,0.05,0.06,0.41,0.11,0.17,0.32,0.1,0.54,True,3609,Very strongly urban,1.0,53.0,54,6.3,0.34,0.21,0.44,True,2643
1161,Irisbuurt,2025,,,,,,,,,0.5,0.5,6.3,1.7,.,.,1.4,1.1,0.4,0.4,0.3,2.9,3.4,.,1,1,3.3,0.6,0.5,0.8,.,3.7,1.9,0.39,0.45,0.17,1482.0,0.93,393,0.23,0.09,7.6,0.04,0.03,0.05,0.39,0.08,0.19,0.25,0.09,0.52,True,3643,Very strongly urban,1.0,53.0,54,6.2,0.38,0.25,0.41,True,2905
1172,Jagershoef,2014,3.9225240464856,-0.179740804658087,-0.0240226374203404,-0.107785499014808,-0.0596496393823859,0.0312765387376542,-0.0195595675782075,True,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.28,0.7,1742.0,0.98,.,,,,0.14,0,0.02,0.24,0.05,0.18,0.18,0.11,0.4,False,2679,Very strongly urban,0.0,55.0,.,,,,,,3516
1173,Jagershoef,2015,,,,,,,,,0.6,0.5,1.5,4.1,4.2,4.2,4.1,5.3,1.4,0.4,0.5,1.3,7.4,1.4,1.2,0.9,1.4,0.5,0.8,0.5,1.3,3.1,3.3,0.02,0.28,0.7,1742.0,0.98,.,,,,0.07,0.01,0.02,0.18,0.04,0.13,0.13,0.09,0.3,False,3138,Very strongly urban,0.0,55.0,55,,,,,,3561
1174,Jagershoef,2016,3.91345238256977,-0.188812468573916,,,,,,False,0.7,0.5,1.5,4.2,4.2,3.8,4.1,5.3,1.5,0.4,0.5,1.2,7.4,1.4,1.2,1.1,1.4,0.5,0.8,0.5,1.3,3.1,3.3,0.02,0.28,0.69,1742.0,0.99,160,,,,0.1,0.01,0.02,0.22,0.08,0.17,0.2,0.11,0.33,False,3145,Very strongly urban,0.0,55.0,55,,,,,,3563
1175,Jagershoef,2017,,,,,,,,,0.7,0.5,1.5,4.2,4.2,3.9,4.1,5.4,1.5,0.4,0.5,1.3,7.5,.,1.1,1,1.4,0.5,0.8,0.5,1.3,3.1,3.3,0.02,0.29,0.68,1742.0,0.99,166,,,,0.06,0,0.03,0.21,0.08,0.25,0.24,0.09,0.39,False,3135,Very strongly urban,0.0,55.0,.,,,,,,3562
1176,Jagershoef,2018,3.92893023168514,-0.173334619458548,-0.024629673597451,-0.102094230495643,-0.0522489164197445,0.028160249104268,-0.022522048049978,True,0.7,0.5,1.5,4.2,4.2,3.6,4.1,5.4,1.5,0.4,0.5,1.3,7.5,1.4,1.1,1,1.4,0.5,0.8,0.5,1.3,3.1,3.3,0.02,0.3,0.68,1742.0,0.98,174,0.3,0.26,6.3,0.04,0,0.02,0.22,0.06,0.21,0.18,0.06,0.37,True,3137,Very strongly urban,0.0,55.0,55,5.1,,,,False,3533
1177,Jagershoef,2019,,,,,,,,,0.7,0.4,1.7,4.2,4.2,3.8,4.1,5.4,1.5,0.4,0.4,1.5,7.5,1.4,0.9,0.9,1.4,0.5,0.8,0.5,1.3,3,3.2,0.02,0.31,0.67,1746.0,0.99,187,0.35,0.25,6.6,0.06,0,0.02,0.22,0.13,0.18,0.17,0.05,0.41,True,3142,Very strongly urban,0.0,55.0,55,5.1,,,,False,3579
1178,Jagershoef,2020,3.96374193528273,-0.138522915860957,-0.0167228311666178,-0.09582891700183,-0.046928284314203,0.0414256357337892,-0.0204685191120954,True,0.7,0.4,1.7,4.2,4.2,3.8,4.2,5.4,1.5,0.4,0.4,1.5,7.5,1.4,0.9,0.9,1.4,0.5,0.8,0.5,1.3,3,3.3,0.02,0.32,0.66,1744.0,0.98,204,0.36,0.21,6.6,0.07,0.01,0.03,0.29,0.1,0.16,0.21,0.08,0.43,True,3148,Very strongly urban,0.0,55.0,55,5.2,,,,False,3527
1179,Jagershoef,2021,,,,,,,,,0.7,0.7,1.7,4.2,4.2,4.2,4.1,5.4,1.5,0.4,0.4,1.5,7.5,1.4,0.9,0.9,1.4,0.5,0.8,0.5,1.3,3,3.3,0.02,0.31,0.67,1744.0,0.98,220,0.43,0.21,6.6,0.11,0,0.04,0.3,0.08,0.14,0.27,0.11,0.38,True,3151,Very strongly urban,0.0,55.0,55,4.9,,,,False,3476
1180,Jagershoef,2022,3.97418925475023,-0.128075596393453,-0.013622456874893,-0.0815765997983183,-0.0472450032930122,0.0350734763868269,-0.0207050128140566,True,0.7,0.7,4,4.2,4.5,4.5,4.1,1.2,1.6,0.4,0.4,1.5,7.6,1.4,1,0.9,1.4,0.5,0.8,0.5,1.3,3.2,3.4,0.02,0.33,0.65,1744.0,0.98,246,0.39,0.2,6.7,0.1,0.03,0.05,0.32,0.07,0.18,0.23,0.13,0.42,True,3152,Very strongly urban,0.0,55.0,55,5.2,,,,False,3495
1181,Jagershoef,2023,,,,,,,,,0.7,0.7,1.5,4.2,4.4,4.5,4.1,1.2,1.6,0.4,0.4,1.5,7.6,1.4,1,0.9,1.4,0.5,0.8,0.5,1.3,3.2,3.4,0.02,0.33,0.65,1747.0,0.97,291,0.35,0.23,6.8,0.1,0.02,0.05,0.35,0.06,0.21,0.18,0.09,0.5,True,3158,Very strongly urban,0.0,55.0,55,5.3,0.3,0.14,0.33,True,3480
1182,Jagershoef,2024,3.93345001332381,-0.168814837819872,-0.0231113000486846,-0.0971467479596427,-0.0495873989695415,0.0303278833387527,-0.0292972741807565,True,0.7,0.7,1.5,4.2,4.2,4.6,4.1,1.2,1.6,0.4,0.4,1.5,7.7,1.4,1,0.9,1.4,0.8,0.8,0.5,1.3,3.1,3.4,0.02,0.35,0.63,1768.0,0.97,289,0.36,0.27,6.7,0.08,0.02,0.04,0.3,0.09,0.19,0.19,0.11,0.5,True,3174,Very strongly urban,0.0,55.0,55,5.5,0.29,0.1,0.41,True,3592
1183,Jagershoef,2025,,,,,,,,,0.7,0.7,1.5,4.2,.,.,4.1,1.1,1.4,0.4,0.4,1.5,7.7,.,1,0.9,1.4,0.8,0.8,0.5,.,3.1,3.4,0.02,0.35,0.63,1768.0,0.97,289,0.37,0.24,6.9,0.08,0.01,0.01,0.27,0.08,0.22,0.15,0.08,0.46,True,3191,Very strongly urban,0.0,55.0,55,5.4,0.26,0.14,0.32,True,3588
1194,Joriskwartier,2014,4.10384229066934,0.0015774395256512,-0.0348456644834271,-0.0265000790203887,-0.0319403130322087,0.129400005145088,-0.0345365090834124,True,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.48,0.13,556.0,0.94,.,,,,0.01,0,0.04,0.15,0.03,0.13,0.12,0.02,0.26,False,3159,Very strongly urban,0.0,15.0,.,,,,,,1136
1195,Joriskwartier,2015,,,,,,,,,0.3,0.2,6.5,1.9,1,2,1.6,2,0.2,0.2,0.2,1.8,2.3,4.9,0.7,0.6,2,0.5,0.5,0.5,1.1,2.6,2.6,0.36,0.47,0.13,565.0,0.9,.,,,,0,0,0.06,0.27,0.03,0.17,0.29,0.06,0.34,False,3315,Very strongly urban,0.0,15.0,15,,,,,,1134
1196,Joriskwartier,2016,4.17709945447854,0.0748346033348587,,,,,,False,0.3,0.2,6.5,2,1.1,0.4,1.6,2,0.2,0.2,0.2,1.8,2.4,4.9,0.7,0.6,4,0.5,0.5,0.5,1.1,2.6,2.6,0.37,0.46,0.13,572.0,0.91,190,,,,0.01,0,0.08,0.32,0.11,0.2,0.25,0.07,0.4,False,3366,Very strongly urban,0.0,15.0,15,,,,,,1136
1197,Joriskwartier,2017,,,,,,,,,0.3,0.2,6.5,2,1.1,0.4,1.6,2,0.2,0.2,0.2,1.8,2.4,.,0.7,0.6,4,0.5,0.5,0.5,0.9,2.6,2.8,0.37,0.46,0.13,574.0,0.93,174,,,,0,0,0.05,0.3,0.19,0.17,0.28,0.13,0.44,False,3408,Very strongly urban,0.0,15.0,.,,,,,,1156
1198,Joriskwartier,2018,4.13414498159896,0.0318801304552711,-0.0325945052432471,-0.0142067884223352,-0.0353171155962495,0.134438093836348,-0.0204395541192455,True,0.3,0.2,6.5,2,1.1,0.4,1.6,2,0.2,0.2,0.2,1.8,2.4,4.9,0.7,0.6,4,0.5,0.5,0.5,0.9,2.6,2.8,0.39,0.48,0.12,574.0,0.93,190,0.19,0.18,7.1,0,0,0.13,0.3,0.23,0.17,0.36,0.18,0.41,True,3498,Very strongly urban,0.0,15.0,15,6.6,,,,False,1148
1199,Joriskwartier,2019,,,,,,,,,0.3,0.2,6.6,2,1.1,0.3,1.9,1.9,0.2,0.3,0.3,1.9,2.4,4.8,0.7,0.6,4.1,0.5,0.4,0.4,0.9,2.6,2.2,0.38,0.46,0.16,654.0,0.94,230,0.13,0.12,7.4,0.02,0,0.09,0.34,0.15,0.21,0.36,0.14,0.5,True,3574,Very strongly urban,0.0,15.0,15,6.3,,,,False,1270
1200,Joriskwartier,2020,4.13729164114655,0.0350267900028694,-0.0293981726321585,-0.0224967512937821,-0.0383772666728438,0.142541377415996,-0.0172423968143422,True,0.3,0.2,6.6,2,1.1,0.3,1.6,1.9,0.2,0.3,0.3,1.9,2.4,4.8,0.7,0.6,4.1,0.5,0.4,0.4,1,2.6,2.8,0.38,0.47,0.15,651.0,0.97,253,0.14,0.11,7.2,0.03,0,0.07,0.45,0.11,0.18,0.37,0.11,0.57,True,3617,Very strongly urban,0.0,15.0,15,6.3,,,,False,1298
1201,Joriskwartier,2021,,,,,,,,,0.3,0.2,3.5,2,1.1,0.3,1.6,2,0.2,0.2,0.2,1.9,2.4,4.8,0.8,0.6,4.1,0.5,0.4,0.4,1,2.6,2.8,0.38,0.46,0.15,651.0,0.94,274,0.15,0.11,7.2,0.01,0,0.06,0.53,0.07,0.24,0.28,0.11,0.65,True,3672,Very strongly urban,0.0,15.0,15,6,,,,False,1281
1202,Joriskwartier,2022,4.15990206892397,0.0576372177802808,-0.02056342805061,0.0003635752539811,-0.0442347784461978,0.142793700819655,-0.020721851796548,True,0.4,0.3,3.9,3,1.3,0.4,2,2.2,0.3,0.3,0.3,1.9,2.5,4.9,0.9,0.7,4.1,0.9,0.8,0.9,1,2.7,2.9,0.38,0.46,0.15,652.0,0.95,305,0.15,0.09,7.4,0.06,0.02,0.08,0.48,0.15,0.25,0.26,0.12,0.64,True,3703,Very strongly urban,0.0,15.0,15,6,,,,False,1289
1203,Joriskwartier,2023,,,,,,,,,0.4,0.3,3.9,3,1.3,0.4,2,2.1,0.3,0.3,0.3,1.9,2.5,4.9,0.9,0.7,4.1,0.9,0.8,0.9,1,2.8,2.9,0.39,0.46,0.15,654.0,0.93,352,0.17,0.11,7.4,0.08,0.01,0.07,0.47,0.13,0.2,0.22,0.12,0.59,True,3735,Very strongly urban,0.0,15.0,15,5.9,0.25,0.14,0.44,True,1275
1204,Joriskwartier,2024,4.11490716290823,0.0126423117645426,-0.0255107708896995,-0.0364814547102565,-0.0471426305641854,0.14668890226596,-0.0249117343372761,True,0.4,0.3,6.7,3.1,1.1,0.4,2,2.1,0.3,0.3,0.3,2,2.5,4.9,0.9,0.7,4.1,0.9,0.8,0.9,1,2.8,2.9,0.39,0.46,0.15,654.0,0.93,350,0.23,0.12,7.5,0.09,0.03,0.03,0.45,0.1,0.19,0.25,0.09,0.57,True,3740,Very strongly urban,0.0,15.0,15,5.8,0.22,0.15,0.46,True,1295
1205,Joriskwartier,2025,,,,,,,,,0.4,0.3,6.7,2.5,.,.,2,2.1,0.3,0.3,0.3,2,2.5,.,0.9,0.7,4.1,0.9,0.8,0.9,.,2.8,2.6,0.39,0.46,0.15,670.0,0.96,350,0.34,0.1,7.5,0.06,0.02,0.05,0.36,0.15,0.19,0.22,0.07,0.53,True,3782,Very strongly urban,0.0,15.0,15,6,0.28,0.17,0.42,True,1342
1216,Kapelbeemd,2014,4.17242434714227,0.0701594959985803,-0.0918235195248423,0.0817054051866729,0.0795995930505843,-0.0634324906108453,0.0641105078970103,True,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.83,0,35.0,0.91,.,,,,.,.,.,.,.,.,.,.,.,False,553,Slightly urban,0.0,83.0,.,,,,,,100
1217,Kapelbeemd,2015,,,,,,,,,2.1,0.5,3,5,5.9,6.9,5.8,8,3.9,0.5,0.5,3.2,9.7,4.9,0.5,1.7,4.9,0.5,0.5,0.4,2.1,3.6,4.9,0.17,0.83,0,35.0,0.91,.,,,,.,.,.,.,.,.,.,.,.,False,546,Slightly urban,0.0,83.0,83,,,,,,104
1218,Kapelbeemd,2016,4.16319551143466,0.0609306602909755,,,,,,False,2.3,0.5,3,4.9,5.9,5.2,5.8,8,3.9,0.5,0.5,3.2,9.7,4.9,0.5,1.7,4.9,0.5,0.5,0.4,2.1,3.6,4.9,0.15,0.85,0,34.0,0.94,.,,,,.,.,.,.,.,.,.,.,.,False,545,Slightly urban,0.0,83.0,83,,,,,,108
1219,Kapelbeemd,2017,,,,,,,,,2.3,0.5,3,5.1,5.9,5.3,5.9,8,3.9,0.5,0.5,3.2,9.6,.,0.5,1.7,4.9,0.5,0.5,0.3,2.7,3.6,4.9,0.17,0.83,0,35.0,0.91,.,,,,.,.,.,.,.,.,.,.,.,False,544,Slightly urban,0.0,83.0,.,,,,,,101
1220,Kapelbeemd,2018,4.13232046339265,0.0300556122489602,-0.0909817816721569,0.0503687123789882,0.0826740870827378,-0.0808390223771694,0.0688336168365603,True,2.3,0.5,3,5.1,5.9,5.1,5.7,8,3.9,0.5,0.5,3.2,9.6,4.9,0.5,1.7,4.9,0.5,0.5,0.3,2.5,3.5,4.8,0.2,0.8,0,35.0,0.97,.,.,.,.,.,.,.,.,.,.,.,.,.,True,545,Slightly urban,0.0,83.0,83,.,,,,False,104
1221,Kapelbeemd,2019,,,,,,,,,2.4,0.5,2.8,5.1,5.9,5.2,5.6,8,3.9,0.5,0.5,3,9.6,4.9,0.5,1.7,4.9,0.5,0.5,0.3,2.8,3.5,4.8,0.14,0.86,0,37.0,0.97,568,.,.,.,.,.,.,.,.,.,.,.,.,True,549,Slightly urban,0.0,83.0,83,.,,,,False,109
1222,Kapelbeemd,2020,4.07855119273054,-0.0237136584131499,-0.0920213823929991,0.0012175813316485,0.0695295394849921,-0.069030695690467,0.0665912988536753,True,2.4,2.4,2.8,5,5.9,5.2,5.6,8,1.3,0.5,0.5,3,9.6,4.9,0.5,1.7,4.9,0.5,0.5,0.3,2.8,3.5,4.8,0.16,0.84,0,38.0,0.95,598,.,.,.,.,.,.,.,.,.,.,.,.,True,551,Slightly urban,0.0,83.0,83,.,,,,False,113
1223,Kapelbeemd,2021,,,,,,,,,2.4,2.5,2.8,5.1,5.9,5.3,5.5,8,1.3,0.5,0.5,3,9.6,4.8,0.5,1.7,4.8,0.5,0.5,0.3,2.7,3.6,4.8,0.18,0.82,0,38.0,0.92,611,.,.,.,.,.,.,.,.,.,.,.,.,True,554,Slightly urban,0.0,83.0,83,.,,,,False,110
1224,Kapelbeemd,2022,4.11284303838793,0.0105781872442413,-0.0889732344124435,0.0390463628177659,0.0706967669521514,-0.0706255300253332,0.0604338219121005,True,2.4,2.5,4.5,5.1,5.9,5.3,5.6,5,4.1,0.5,0.5,3,9.7,4.9,0.5,1.8,4.9,0.5,0.5,0.3,2.8,3.6,4.8,0.16,0.84,0,38.0,0.92,613,.,.,.,.,.,.,.,.,.,.,.,.,True,556,Slightly urban,0.0,83.0,83,.,,,,False,110
1225,Kapelbeemd,2023,,,,,,,,,2.4,0.7,3,5.1,5.9,5.3,5.6,5,4.1,0.5,0.4,3,9.6,4.9,0.5,1.8,4.9,0.5,0.5,0.3,2.8,3.6,4.8,0.16,0.84,0,38.0,0.95,679,.,.,.,.,.,.,.,.,.,.,.,.,True,558,Slightly urban,0.0,83.0,83,.,.,.,.,True,107
1226,Kapelbeemd,2024,4.15000984272906,0.0477449915853788,-0.0878589250929614,0.0547466999827022,0.0774751022866528,-0.0702150030721531,0.0735971174811377,True,2.5,0.7,3,5.1,5.9,5.3,5.7,5,4.1,0.5,0.5,3,9.7,4.9,0.5,1.8,4.9,0.5,0.5,0.3,2.8,3.6,4.8,0.16,0.84,0,38.0,0.95,705,.,.,.,.,.,.,.,.,.,.,.,.,True,560,Slightly urban,0.0,83.0,83,.,.,.,.,True,113
1227,Kapelbeemd,2025,,,,,,,,,2.5,0.7,3,5.1,.,.,5.7,1.8,4.1,0.5,0.5,3,9.6,.,0.5,1.8,4.9,0.5,0.5,0.3,.,3.6,4.8,0.16,0.84,0,38.0,0.92,705,.,.,.,.,.,.,.,.,.,.,.,.,True,561,Slightly urban,0.0,83.0,83,.,.,.,.,True,107
1238,Karpen,2014,4.41817796293965,0.315913111795965,0.0126423908510052,0.0853072626755572,0.0954503381066467,0.025060559799819,0.097452560362937,True,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.85,0,213.0,0.89,.,,,,0.04,0.08,0.08,0.19,0.26,0.07,0.19,0.04,0.47,False,648,Slightly urban,16.0,77.0,.,,,,,,440
1239,Karpen,2015,,,,,,,,,1.2,1.3,5.3,3.5,2.9,3.4,3.4,2.4,1.5,1,1.1,3.3,6.3,3.6,1.4,1.4,1.7,1.1,1.1,1.1,1.3,1.5,2.7,0.11,0.83,0,212.0,0.89,.,,,,0.01,0.05,0.09,0.18,0.3,0.12,0.21,0.07,0.46,False,696,Slightly urban,16.0,77.0,93,,,,,,432
1240,Karpen,2016,4.40213463573097,0.299869784587282,,,,,,False,1.2,1.3,5.3,3.5,2.9,3.1,3.4,2.4,1.5,1,1.1,3.3,6.3,3.6,1.4,1.4,1.7,1.1,1.1,1.1,1.3,1.5,2.7,0.1,0.84,0,212.0,0.89,792,,,,0.01,0.11,0.13,0.25,0.36,0.08,0.23,0.08,0.51,False,697,Slightly urban,16.0,77.0,93,,,,,,426
1241,Karpen,2017,,,,,,,,,1.2,1.3,5.3,3.5,2.9,3.1,3.3,2.4,1.5,0.9,1.1,3.3,6.3,.,1.3,1.4,1.7,1.1,1.1,1.1,1.3,1.5,2.8,0.1,0.85,0,212.0,0.89,814,,,,0.02,0.1,0.11,0.24,0.34,0.11,0.23,0.05,0.55,False,685,Slightly urban,16.0,77.0,.,,,,,,423
1242,Karpen,2018,4.47362215598488,0.371357304841191,0.0192166600698414,0.106066131623083,0.109494353964586,0.0327390199458481,0.103841139237832,True,1.2,1.3,5.5,3.5,2.9,1.8,3.4,2.4,1.5,1,1.1,3.3,6.4,3.6,1.4,1.4,1.7,1.1,1.1,1.1,1.3,1.5,2.8,0.05,0.89,0,213.0,0.88,817,0.16,0.09,7.4,0.02,0.17,0.08,0.3,0.36,0.08,0.37,0.07,0.58,True,687,Slightly urban,16.0,77.0,93,6.9,,,,False,422
1243,Karpen,2019,,,,,,,,,1.1,1.2,5.6,3.4,2.9,1.8,3.4,2.4,1.5,1.2,1.1,3.3,6.3,3.6,1.3,1.4,1.7,1.1,1.1,1.1,1.3,1.5,3.3,0.09,0.91,0,213.0,0.9,845,0.14,0.1,7.5,0.04,0.12,0.06,0.28,0.37,0.05,0.35,0.1,0.53,True,732,Slightly urban,16.0,77.0,93,6.9,,,,False,454
1244,Karpen,2020,4.45780698228983,0.355542131146147,0.0251617013147607,0.100523082461089,0.0911835674527284,0.0390774297749823,0.0995963501425863,True,1.1,1.2,5.6,3.4,2.9,1.8,3.4,2.4,1.5,1.2,1.1,3.3,6.3,3.6,1.3,1.4,1.7,1.1,1.1,1.1,1.3,1.5,2.7,0.08,0.92,0,213.0,0.88,833,0.11,0.1,7.5,0.04,0.1,0.07,0.37,0.26,0.07,0.29,0.07,0.53,True,823,Slightly urban,16.0,77.0,93,6.8,,,,False,455
1245,Karpen,2021,,,,,,,,,1.1,1.2,4.2,3.5,2.9,1.8,3.4,2.4,1.5,1.2,1.1,3.3,6.3,3.6,1.3,1.4,1.7,1.1,1.1,1.1,1.3,1.5,2.8,0.08,0.92,0,213.0,0.88,878,0.15,0.08,7.6,0.05,0.05,0.07,0.41,0.19,0.13,0.21,0.07,0.52,True,824,Slightly urban,16.0,77.0,93,6.6,,,,False,458
1246,Karpen,2022,4.42408104651363,0.321816195369948,0.0244086310680817,0.0761012995068432,0.0941483836529566,0.0449255562409173,0.0822323249011493,True,1.1,1.1,4.5,3.5,2.9,1.9,3.4,2.4,2,1.2,1.3,4.4,6.4,3.6,1.3,1.4,1.7,1,1,1,1.4,1.5,2.8,0.09,0.91,0,213.0,0.86,927,0.25,0.11,7.5,0.04,0.07,0.06,0.36,0.22,0.13,0.23,0.06,0.53,True,822,Slightly urban,16.0,77.0,93,6.4,,,,False,453
1247,Karpen,2023,,,,,,,,,1.1,1.1,4.5,3.5,2.9,1.9,3.4,2.4,2,1.2,1.3,4.8,6.4,3.6,1.3,1.4,1.7,1,1,1,1.4,1.5,2.8,0.08,0.92,0,213.0,0.9,1034,0.2,0.13,7.6,0.02,0.07,0.07,0.37,0.24,0.1,0.22,0.05,0.53,True,845,Slightly urban,16.0,77.0,93,6.7,0.35,0.19,0.46,True,475
1248,Karpen,2024,4.44579004995603,0.343525198812342,0.0235462442598891,0.0728070619676728,0.0958593862629303,0.0504817425720923,0.100830763749757,True,1.1,1.1,5.6,3.5,2.9,1.9,3.5,2.4,2,1.2,1.3,4.8,6.4,3.6,1.3,1.4,1.7,1,0.4,1,1.4,1.5,2.8,0.09,0.91,0,213.0,0.89,1047,0.23,0.18,7.3,0.03,0.04,0.09,0.34,0.25,0.1,0.23,0.03,0.54,True,847,Slightly urban,16.0,77.0,93,6.4,0.38,0.21,0.49,True,464
1249,Karpen,2025,,,,,,,,,1.1,1.1,5.6,2.3,.,.,3.5,2.4,2,1.2,1.2,4.8,6.4,.,1.4,1.4,1.7,1,0.4,1,.,1.5,3.5,0.08,0.92,0,212.0,0.86,1047,0.3,0.21,7.3,0.02,0.05,0.07,0.3,0.24,0.07,0.19,0.04,0.49,True,928,Slightly urban,16.0,77.0,93,6.6,0.43,0.21,0.53,True,454
1260,Kerkdorp Acht,2014,4.21789029817558,0.115625447031895,-0.0215871003876862,0.0761129923691066,0.0504753569039197,-0.0471014223636255,0.0577256205101801,True,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.79,0.06,1463.0,0.97,.,,,,0.33,0.11,0.03,0.14,0.09,0.06,0.17,0.06,0.44,False,880,Slightly urban,0.0,136.0,.,,,,,,3503
1261,Kerkdorp Acht,2015,,,,,,,,,1.9,0.5,2.4,5.3,5.8,6.2,5.7,7.3,3.2,0.4,0.4,2.6,9,4.2,0.5,1.4,4.2,0.6,0.6,0.6,1.7,3.3,4.3,0.15,0.79,0.06,1463.0,0.97,.,,,,0.39,0.12,0.07,0.15,0.08,0.03,0.22,0.1,0.49,False,882,Slightly urban,0.0,136.0,136,,,,,,3499
1262,Kerkdorp Acht,2016,4.22260036652119,0.1203355153775,,,,,,False,2.1,0.5,2.4,5.4,5.8,5.4,5.7,7.3,3.2,0.4,0.4,2.6,9,4.2,0.5,1.4,4.2,0.6,0.6,0.6,1.7,3.4,4.2,0.15,0.8,0.05,1466.0,0.98,366,,,,0.51,0.23,0.07,0.15,0.11,0.02,0.24,0.09,0.57,False,882,Slightly urban,0.0,136.0,136,,,,,,3499
1263,Kerkdorp Acht,2017,,,,,,,,,2.2,0.9,2.4,5.4,5.8,5.4,5.7,7.3,3.2,0.4,0.4,2.6,9,.,0.5,1.4,4.2,0.6,0.6,0.6,2,3.4,4.2,0.14,0.81,0.05,1466.0,0.98,376,,,,0.56,0.2,0.13,0.23,0.11,0.06,0.27,0.15,0.69,False,885,Slightly urban,0.0,136.0,.,,,,,,3517
1264,Kerkdorp Acht,2018,4.19425405349201,0.0919892023483272,-0.0206628820645966,0.0676694580401654,0.050322157675602,-0.0627463931298495,0.0574068618270057,True,2.2,0.9,2.4,5.4,5.8,4.6,5.7,7.3,3.2,0.4,0.4,2.6,9,4.2,0.5,1.4,4.2,0.6,0.6,0.6,1.9,3.4,4.2,0.12,0.82,0.06,1466.0,0.97,394,0.12,0.03,7.5,0.62,0.22,0.12,0.21,0.09,0.06,0.31,0.17,0.7,True,885,Slightly urban,0.0,136.0,136,6.8,,,,False,3480
1265,Kerkdorp Acht,2019,,,,,,,,,2.2,0.6,2.2,5.4,5.8,5.4,5.7,7.3,3.2,0.4,0.4,2.4,9,4.2,0.6,1.4,4.2,0.6,0.6,0.6,2.1,3.3,4.1,0.11,0.84,0.06,1468.0,0.97,402,0.14,0.03,7.6,0.64,0.19,0.12,0.24,0.12,0.08,0.33,0.15,0.74,True,887,Slightly urban,0.0,136.0,136,6.9,,,,False,3494
1266,Kerkdorp Acht,2020,4.17786598640238,0.0756011352586931,-0.0190097903029082,0.0402008191815095,0.0480937234639861,-0.0508860624733619,0.0572024453894674,True,2.2,2.3,2.2,5.4,5.8,5.4,5.7,7.3,0.9,0.4,0.4,2.4,9,4.2,0.6,1.4,4.2,0.6,0.6,0.6,2.1,3.3,4.1,0.08,0.83,0.09,1469.0,0.98,427,0.1,0.02,7.8,0.66,0.21,0.08,0.22,0.09,0.07,0.32,0.14,0.75,True,889,Slightly urban,0.0,136.0,136,6.8,,,,False,3547
